dim1,dim2,label
17.785181,29.1829,0.0
-19.479708,-41.50939,1.0
53.645874,10.906921,1.0
9.136206,-40.024055,0.0
-0.16049436,17.496674,0.0
10.321727,24.16945,0.0
-49.336052,-7.553468,0.0
-27.700388,23.304565,0.0
19.17025,27.465553,0.0
16.74939,-17.090132,0.0
18.38349,-54.47093,0.0
4.571807,-9.334249,0.0
6.7608376,-44.3426,0.0
0.49613968,-25.88968,0.0
-26.246363,-0.040509395,0.0
-15.893887,-24.126266,0.0
15.9213295,-3.8667173,0.0
4.8226233,22.730368,0.0
0.37001905,-47.13915,0.0
-38.478718,58.056465,0.0
-51.3881,44.487755,0.0
60.661766,-15.080174,1.0
27.794844,-21.862759,0.0
32.162075,7.816718,0.0
-32.569675,49.58792,0.0
39.224003,30.491398,0.0
37.12082,20.71206,0.0
11.345965,41.670925,0.0
3.2302103,-9.515997,0.0
-17.522863,-1.8707068,1.0
-33.881504,5.129159,1.0
-29.954424,-44.070213,0.0
-35.55514,-31.933378,0.0
-20.59153,35.234436,0.0
-66.00391,17.674292,1.0
12.576999,46.717545,0.0
10.65411,3.1090896,0.0
-10.926403,-13.030431,0.0
-47.742374,21.070526,1.0
-2.6171584,36.901867,0.0
25.829275,-40.690956,0.0
-27.16968,56.752586,0.0
50.31632,32.373684,0.0
34.06483,-46.5931,0.0
0.28692812,-1.7935418,0.0
-5.8854747,49.47859,1.0
-33.508125,62.05814,0.0
9.664095,36.54641,0.0
-33.285652,5.1024094,0.0
38.497864,-3.315199,0.0
-65.043175,11.833096,1.0
46.041546,9.176887,0.0
15.015242,-63.614525,0.0
30.27691,-21.788988,0.0
-46.88676,39.212063,0.0
-39.59998,43.627274,0.0
-47.525333,24.31655,1.0
40.182526,-4.4414473,0.0
-36.537983,-10.08481,0.0
16.386961,3.628044,0.0
10.800957,-48.10218,1.0
39.185696,31.189518,0.0
10.61238,-4.3423967,0.0
-24.681267,-15.180344,0.0
-38.861507,61.22432,0.0
36.891632,-8.904718,0.0
8.291923,8.760992,0.0
-52.719326,39.236797,0.0
-20.139593,15.937946,1.0
-45.304935,-21.982151,0.0
-35.69016,44.83291,0.0
-6.431907,-52.97085,1.0
22.719894,-59.23527,0.0
-60.164185,14.199945,0.0
7.006932,-27.0944,0.0
32.212105,-35.440857,0.0
6.696751,35.885605,0.0
-40.39556,-11.031906,0.0
-18.25548,-42.47846,0.0
-15.707119,-37.248558,1.0
-14.837,-2.6139228,1.0
18.520504,-52.046288,0.0
-15.770494,50.212955,0.0
-1.710441,-9.44573,0.0
-21.870008,55.688812,0.0
23.029259,32.109116,0.0
14.985388,-4.24822,0.0
0.3856101,-57.163425,0.0
-11.120624,45.93436,0.0
31.120918,-2.631025,1.0
12.00962,-56.551014,0.0
-43.462086,-26.836788,0.0
-16.443342,-41.6298,0.0
16.44257,-3.1438987,0.0
-30.424898,51.65852,1.0
47.776592,-21.048527,1.0
8.670083,0.39142594,0.0
-19.54617,36.864388,0.0
-27.535202,-28.950008,0.0
60.083477,14.0512,0.0
2.7177463,34.710083,0.0
-47.776024,-7.9917254,0.0
0.48979014,-60.072662,1.0
-10.746513,-6.4570355,0.0
5.399764,2.0099876,0.0
-27.899096,-38.502213,0.0
8.68863,-4.897777,0.0
3.3313887,3.8338568,0.0
7.7492957,15.39624,0.0
17.488016,29.281176,0.0
-22.16508,11.3486,0.0
-48.066483,-29.029938,1.0
47.087463,-18.04638,0.0
41.553722,25.501352,0.0
-31.22562,-41.05108,0.0
-8.185982,-26.641275,0.0
16.187159,17.337025,0.0
25.004461,-55.13593,0.0
19.494026,-45.507927,1.0
-16.309526,55.971413,0.0
33.947567,33.043655,1.0
42.39762,-17.804396,1.0
8.224404,-51.436405,1.0
-33.27292,62.140575,0.0
38.15634,13.291224,0.0
-46.167267,-21.543827,0.0
-60.946262,24.532475,0.0
9.672588,37.68639,0.0
-23.051027,-33.680607,0.0
-55.524464,11.33149,0.0
-26.882732,42.935665,0.0
-35.992985,35.635803,1.0
-31.561132,-11.533178,0.0
25.708069,39.2808,0.0
-28.130482,-35.68256,0.0
17.962793,-43.12226,1.0
58.41581,15.23783,0.0
15.384654,-29.450985,0.0
-61.377247,11.571654,1.0
5.582599,-55.396427,0.0
1.048126,12.443898,0.0
29.215721,22.880262,0.0
58.925903,10.33215,0.0
-24.20202,-20.728731,0.0
-0.19288453,-39.95898,0.0
-37.516552,-22.50016,0.0
-42.44339,-19.794468,0.0
-17.258915,51.596226,0.0
26.355007,-9.114886,0.0
1.9195149,-23.263836,0.0
38.590675,24.683908,0.0
50.99323,6.6008916,0.0
-33.576763,53.669952,0.0
-55.187916,34.17331,0.0
-48.763767,-27.79327,1.0
12.66747,6.2388234,0.0
-22.660757,25.05144,0.0
32.582146,14.95064,1.0
-32.382793,-43.654724,1.0
-15.586904,-33.39723,0.0
-19.827694,-15.467081,0.0
45.977955,-25.48168,1.0
-26.332989,41.252563,1.0
-23.135906,29.502497,0.0
-33.10539,55.464603,0.0
-43.45181,27.767273,1.0
10.608761,-43.388203,1.0
34.269722,-43.702774,0.0
44.94106,7.444478,0.0
16.309742,-39.057438,1.0
48.27796,-1.9493777,0.0
-38.73795,-2.6424112,0.0
44.02059,-9.716803,0.0
-15.836363,-24.262856,0.0
-28.779493,24.359076,0.0
48.502773,5.8102365,0.0
-21.626432,40.609108,1.0
49.405064,-7.62817,1.0
60.568768,17.731226,1.0
23.336544,-39.83921,0.0
-0.7237066,34.01789,0.0
-36.39237,-38.072975,1.0
17.552202,24.884634,0.0
19.70834,-60.1313,0.0
-3.0504339,33.37829,0.0
-29.67458,20.750898,0.0
-43.868725,16.47553,0.0
3.4131444,-44.18445,0.0
-17.839783,-7.9601774,0.0
50.428448,-6.7120867,1.0
-30.586702,-30.420591,0.0
-11.51752,45.82165,0.0
16.763231,-26.68491,0.0
-64.41934,19.664589,1.0
7.111977,-61.203022,0.0
5.2399364,18.223835,0.0
-4.7858405,49.61753,1.0
-33.85688,-39.155365,0.0
25.805859,-59.58869,0.0
33.511047,32.456764,1.0
0.072782665,49.869125,0.0
-3.9742782,-59.781826,1.0
30.624422,26.419233,1.0
-29.267466,-35.014458,0.0
-41.751877,-22.018381,0.0
-11.874213,-14.927597,0.0
-3.3168974,6.7504973,0.0
19.789022,-43.33437,1.0
18.151726,-32.081646,1.0
-60.849743,23.26574,0.0
-23.582369,-4.530725,0.0
28.630419,-7.524914,0.0
-30.464159,55.60991,0.0
-65.05617,12.723728,1.0
-33.42929,60.397243,0.0
-53.673973,23.411339,0.0
-11.177039,11.1817465,0.0
-55.280968,35.256985,0.0
12.11074,-63.05804,0.0
-7.814119,8.636665,0.0
-27.869959,-13.158095,1.0
40.646046,-6.1857557,0.0
-17.278824,51.775833,0.0
37.30426,6.8453565,0.0
-33.55907,31.036058,1.0
41.66298,24.427502,1.0
-36.781944,57.018303,0.0
-9.637893,-12.729797,0.0
-5.760563,-56.835865,1.0
-5.387982,-22.917282,0.0
-29.141762,-6.147858,0.0
16.701082,-26.913338,0.0
-38.252205,37.069687,1.0
-9.734875,-13.095833,0.0
35.87659,-34.438725,0.0
-26.014523,56.951195,0.0
51.286102,-29.628006,1.0
46.2581,-19.1178,1.0
38.946762,34.129128,0.0
8.173163,38.16725,0.0
-36.616623,59.34655,0.0
-13.336454,-41.361134,1.0
55.105816,6.0592265,0.0
-36.528164,-23.580294,0.0
16.099646,-27.501394,0.0
-13.675196,7.7359343,0.0
7.1811066,-46.424507,0.0
13.111778,-63.324184,0.0
11.018185,-6.371463,0.0
39.908527,-36.611797,1.0
30.699127,-14.120022,1.0
18.216503,-54.554794,0.0
-59.71644,26.654,0.0
-24.113958,56.730362,0.0
18.560442,-23.900972,0.0
-47.02103,16.553741,0.0
-2.1678782,-40.278984,0.0
48.17183,-4.4748588,1.0
-36.252514,51.555202,0.0
13.735153,-56.388283,0.0
-42.91768,43.834297,0.0
49.69817,-7.1347585,1.0
-48.790024,39.117496,0.0
-33.07285,54.078236,0.0
-11.290198,-14.865702,0.0
-10.138571,-2.758298,0.0
10.864172,36.757137,0.0
41.515934,30.32689,0.0
32.513077,4.7661033,0.0
-60.043827,31.34266,0.0
-44.61574,-25.375238,0.0
51.00122,15.413185,1.0
-22.971304,39.346653,1.0
-16.012661,-19.662125,0.0
-7.12421,-26.541155,0.0
-22.545084,-4.554675,0.0
50.696075,-27.67255,0.0
-0.31668088,27.040174,1.0
-44.101627,-20.711767,0.0
2.5479522,-43.735683,0.0
-1.4540671,5.570288,0.0
-15.723523,30.418297,0.0
22.825443,-57.407223,0.0
38.606377,-46.29071,1.0
6.9946985,-5.319162,0.0
46.944435,8.774199,0.0
6.062633,24.753471,0.0
-25.9176,33.36912,1.0
-17.961952,56.0778,0.0
-9.730623,-9.230068,0.0
42.909554,-17.763977,1.0
7.307992,37.178894,0.0
-12.337102,-35.441647,1.0
-57.353928,14.121711,0.0
15.233649,-4.4533286,0.0
14.605706,-54.28127,0.0
-65.226494,12.068295,1.0
2.2994106,-1.5159969,0.0
-24.771322,42.26976,1.0
15.233586,-36.968697,0.0
-0.092119984,26.955776,1.0
44.99178,-24.26456,1.0
-14.572976,-29.842691,0.0
-63.150593,25.809294,0.0
44.180073,-8.572292,0.0
-35.740936,52.018578,0.0
-2.5516129,7.2852616,0.0
37.80721,-37.19272,1.0
-41.78859,-5.369573,0.0
-15.239447,-31.727802,0.0
-6.590172,-22.850086,0.0
-22.92839,29.609228,0.0
-17.630804,47.97743,0.0
-9.570014,-37.73141,1.0
27.061726,-60.430305,0.0
-3.5612788,-62.303535,1.0
-5.5260215,-54.292377,1.0
-10.69635,-18.992937,0.0
-24.922363,42.183968,1.0
44.201782,-20.307047,1.0
-30.989412,-30.659426,0.0
-60.78424,22.887339,0.0
54.356415,-29.548248,1.0
24.656672,14.8650875,0.0
-5.7713337,-52.219883,1.0
20.654764,-4.4916873,0.0
31.87756,6.0100102,0.0
-34.98008,36.237507,1.0
-21.014948,47.83444,0.0
42.735638,31.892292,0.0
3.056275,-26.56748,0.0
16.505215,-0.98420376,0.0
-55.02617,40.34806,0.0
60.356476,13.058917,0.0
-36.353725,-23.161089,0.0
57.094315,9.520615,0.0
4.7897005,25.768164,0.0
-25.448448,23.625961,0.0
42.553085,30.49794,0.0
1.4108096,54.70264,0.0
-53.092266,39.859867,0.0
-35.261898,52.64223,0.0
-49.90415,25.952374,1.0
-27.821735,-10.372322,1.0
-13.67735,-23.21198,0.0
-36.21393,15.942277,0.0
-30.861862,-11.31769,0.0
21.004301,30.34382,0.0
36.07292,4.7634916,0.0
-31.44483,61.187237,0.0
-33.336884,53.855003,0.0
-52.4765,11.1911335,0.0
-35.86478,-38.977497,0.0
26.507298,16.902056,1.0
40.764484,-32.802086,1.0
17.974455,-21.279268,0.0
-44.850838,-33.55659,1.0
5.1898146,24.76095,0.0
33.251503,45.1273,0.0
1.2504547,-25.926872,0.0
7.89227,21.597351,0.0
6.26464,12.963182,0.0
-30.853827,-43.77846,1.0
-7.3711834,-21.663097,0.0
-32.89631,15.864052,0.0
-42.59383,-5.4537516,0.0
-49.869095,35.60803,0.0
-48.32485,-15.819469,0.0
1.4096235,-17.507359,0.0
-50.62377,35.868397,0.0
-47.185364,-29.833527,1.0
-32.306034,-32.32437,0.0
1.105795,-17.625864,0.0
-11.554289,-35.02742,0.0
-24.38756,-10.70466,0.0
-27.64303,-12.557369,1.0
15.573531,-3.3539963,0.0
-44.64616,12.98926,0.0
38.01421,19.662844,0.0
12.924624,-13.097567,0.0
-31.500626,62.784103,0.0
-7.824248,28.401272,0.0
17.00649,-41.81037,0.0
2.7660031,36.178703,0.0
-38.61073,57.979965,0.0
35.988487,4.6404285,0.0
12.201697,-55.30526,0.0
37.653835,-35.634106,0.0
-35.795677,47.246017,0.0
-52.468796,34.655525,0.0
50.82996,-27.150995,0.0
2.0692313,-1.8015085,0.0
57.53982,7.373847,0.0
17.270111,11.49351,0.0
-15.888589,-40.28393,1.0
5.0541162,-46.355957,0.0
1.9972013,-61.318542,1.0
14.633537,-63.083282,0.0
32.089195,43.079338,1.0
44.30769,-8.81415,0.0
51.15619,15.758521,1.0
-59.267845,19.139666,0.0
-47.782654,24.368628,1.0
-24.815273,-20.682821,0.0
15.371682,28.06676,0.0
5.674725,15.123137,0.0
-8.110687,-12.918998,0.0
-23.822643,7.859105,0.0
7.582789,-60.89356,1.0
3.7111804,-9.580416,0.0
-45.169106,15.404916,0.0
-22.3479,-5.7423587,0.0
-26.301157,33.170544,1.0
-7.7102313,50.20678,1.0
-22.01253,0.15184513,0.0
7.529589,43.86301,0.0
-24.95837,-4.195448,0.0
49.11737,31.394169,0.0
57.243214,18.44797,0.0
16.977638,-46.894363,1.0
5.8392205,-41.630604,0.0
-28.017864,-23.102045,0.0
57.682404,-24.783245,1.0
-55.48673,10.641868,0.0
1.9738209,-51.495537,0.0
22.299614,-2.5447714,0.0
12.11761,23.25023,0.0
-30.444736,21.421469,0.0
27.3892,-39.427628,0.0
-56.85228,21.820684,0.0
-47.498398,27.66623,1.0
-41.016937,30.487041,0.0
-16.03881,32.214275,0.0
54.02144,-24.615215,1.0
-39.34945,56.746574,0.0
-20.759207,36.90291,0.0
-24.18792,26.786886,0.0
-42.829685,-24.19193,0.0
-14.032019,-2.7678516,0.0
19.0384,14.21829,0.0
-34.834625,16.471197,0.0
-39.804882,6.1748734,0.0
53.807606,21.270994,0.0
12.219428,-13.448515,0.0
-68.74065,21.14754,0.0
-40.768475,-23.007858,1.0
18.346027,-63.188385,0.0
-18.839544,60.77674,0.0
52.797047,-22.429474,0.0
-43.158638,16.843452,0.0
-15.183994,-46.089214,0.0
20.750154,-27.476261,0.0
7.335779,-11.899684,0.0
30.292784,-26.145575,0.0
7.391562,-54.30386,1.0
7.1160073,-47.886925,0.0
-46.915817,-28.753344,1.0
-27.89278,-10.518331,1.0
52.4931,7.492963,0.0
-34.9102,51.64885,0.0
3.5556586,-63.796883,1.0
5.0014653,-59.42999,1.0
28.116173,5.0221705,0.0
-8.18653,-57.1957,0.0
-37.747746,44.117935,0.0
-62.05443,15.028044,1.0
10.661321,-6.720849,0.0
12.936272,-63.071335,0.0
59.92335,-17.99731,1.0
-60.146114,12.451097,1.0
15.911197,-52.59668,0.0
12.099698,46.487312,0.0
-37.96374,-46.697495,1.0
-29.805853,-37.136635,0.0
3.8731103,36.71368,0.0
-31.752735,61.450314,0.0
19.354933,-37.01199,0.0
-35.0759,-32.496647,0.0
-19.418045,36.17969,0.0
52.114,13.017357,1.0
-63.451305,19.37078,1.0
-9.973763,-30.556488,0.0
4.076464,19.935238,0.0
-42.968044,26.48969,1.0
32.728897,-34.788563,0.0
58.244896,19.7269,0.0
-41.294666,-1.5192289,0.0
19.086693,28.465816,0.0
-8.409159,-32.998047,0.0
27.08904,0.15025511,0.0
28.750034,-20.959965,0.0
20.112997,-33.269783,1.0
-51.139,23.323702,1.0
22.462513,11.850542,0.0
28.155197,41.726112,0.0
-21.407362,65.32138,0.0
-0.17699511,12.654528,0.0
2.5189533,-0.8240165,0.0
6.419643,-53.921085,1.0
-0.3291217,10.084399,0.0
-35.89528,-31.070402,0.0
34.059235,-47.22367,1.0
1.3066751,-46.384457,0.0
47.74587,28.566074,0.0
11.882901,-13.615185,0.0
52.71608,-22.726828,0.0
-42.240562,17.955332,0.0
-28.561974,24.99924,0.0
-25.086397,56.79222,0.0
-27.498615,-40.974083,0.0
-7.26388,-45.149235,1.0
-37.77588,-14.011223,0.0
-32.669167,-33.67521,0.0
33.724274,14.347812,1.0
-13.25842,-34.38406,0.0
-9.74694,-10.181195,0.0
-13.059102,-9.602653,0.0
7.7668004,-5.147745,0.0
5.982454,-21.247673,0.0
10.240359,-4.4366894,0.0
-24.798471,-32.006313,0.0
39.855404,-42.933407,1.0
-30.221617,-38.113274,0.0
16.889097,-21.346588,0.0
-11.666175,52.244053,0.0
28.936602,-5.2531757,0.0
-22.512892,-3.323827,0.0
-50.279408,41.291702,0.0
37.45087,-45.59481,1.0
46.72604,-16.2883,1.0
25.311846,26.641008,0.0
9.153722,8.401616,0.0
0.5338116,-62.167377,0.0
-30.939388,-3.4389498,0.0
19.01668,-28.312258,0.0
-62.167206,18.90237,1.0
-7.891533,29.363571,0.0
39.023975,-9.406948,0.0
18.59916,-16.453678,0.0
-43.922405,-12.581229,0.0
-6.252939,11.188566,0.0
14.09332,-56.106148,0.0
-51.93614,14.477402,0.0
-5.997455,49.95165,1.0
30.487936,0.34856722,0.0
47.70337,-15.46379,1.0
49.23814,-3.1916308,1.0
8.433891,36.40263,0.0
-66.88328,18.288086,1.0
52.886116,8.692134,0.0
-7.586204,-7.5820637,0.0
57.502834,-12.048822,1.0
18.854258,-44.369106,1.0
18.233496,-45.941433,1.0
23.279848,-54.73293,0.0
-0.71239036,-54.245144,0.0
-60.2485,14.742211,0.0
30.977621,-36.008533,0.0
44.921684,6.481898,0.0
18.561096,24.218847,0.0
-32.340847,-5.5252333,0.0
-3.99641,5.7085886,0.0
5.193142,-45.999535,0.0
0.71973586,34.418022,0.0
41.788067,23.914104,0.0
24.262735,-15.644954,1.0
15.802442,13.465605,0.0
26.610914,-20.495476,0.0
-3.9418666,-60.848213,0.0
-34.410152,16.817024,0.0
-39.49343,-2.8131373,0.0
22.367544,31.315197,0.0
-53.83734,25.475578,0.0
3.9149723,-23.955454,0.0
-0.84875816,48.04312,0.0
31.848581,5.081237,0.0
-48.280884,36.051434,0.0
-50.777554,16.899296,0.0
5.5930605,-43.99562,0.0
-4.3501077,46.46524,1.0
26.27145,40.968124,0.0
-26.604818,-6.5351725,1.0
22.301823,31.603918,0.0
23.171864,-39.370403,1.0
-8.821161,14.4453745,0.0
-1.4518332,-9.953116,0.0
38.68361,14.956062,0.0
8.693805,-11.288671,0.0
37.679245,23.303541,0.0
-37.965347,61.871403,0.0
7.8223205,-41.353382,0.0
-35.909252,56.413334,0.0
-35.739433,35.168087,1.0
-57.584995,16.123756,0.0
9.12964,21.211258,0.0
53.923412,-23.807245,1.0
-31.952652,26.172674,0.0
18.933874,-45.15027,1.0
-27.838234,23.112724,0.0
28.291355,-28.29184,0.0
-41.58112,-23.250772,1.0
29.693394,-0.1384413,0.0
-14.97341,-8.608582,0.0
39.25577,-9.703,0.0
35.53657,37.842022,0.0
-30.314985,44.8115,0.0
-39.07693,42.46344,0.0
30.154104,25.617361,1.0
56.325584,-9.467747,0.0
43.173733,34.541794,0.0
40.038574,32.905872,0.0
-9.7605,56.257442,1.0
-6.505901,46.7027,1.0
-33.188602,52.058887,0.0
-62.926697,11.6636505,1.0
-33.416973,49.347202,0.0
59.24678,-11.154827,1.0
-14.084914,-40.935272,1.0
-51.10297,22.148134,1.0
12.751946,3.1380227,0.0
29.570902,-8.524875,1.0
55.40953,-11.72033,0.0
33.960697,33.4639,1.0
48.13715,30.900526,0.0
9.502344,36.76011,0.0
3.8262758,4.159049,0.0
10.191086,3.0462322,0.0
-60.26505,34.101055,0.0
46.658264,-16.133327,1.0
-14.216109,-32.866783,0.0
16.763037,12.516824,0.0
10.611127,36.44456,0.0
-19.472029,59.954784,0.0
-1.8187072,-60.79547,1.0
0.6997094,-47.38488,0.0
-18.830145,48.474346,1.0
53.477425,15.4850855,1.0
19.342733,-11.485045,0.0
-26.478922,-13.579541,1.0
53.95854,9.70572,1.0
-3.1761177,-41.734596,0.0
23.833622,1.36377,0.0
40.957485,-7.8971467,0.0
0.5009772,25.186182,1.0
54.22559,-25.41832,1.0
7.2296057,-46.28921,0.0
-43.955166,30.001858,1.0
24.536442,-43.099804,0.0
-17.21918,-30.133347,0.0
-16.461628,47.52996,1.0
-20.471535,60.282166,0.0
-37.583298,26.876732,0.0
-1.4972097,9.600855,0.0
-10.593049,-3.0284986,0.0
57.860336,-13.827329,1.0
-8.731699,-17.637157,0.0
-27.005758,-39.26353,0.0
-26.97916,2.737052,0.0
19.121681,15.302233,1.0
-7.7114525,49.907784,1.0
56.111313,-23.999535,1.0
31.393711,-22.399334,0.0
-4.789762,-52.890736,1.0
-49.25486,38.3852,0.0
-35.193336,-11.886226,0.0
15.055057,-48.590973,0.0
24.685955,-39.998535,0.0
-12.027165,-21.15596,0.0
6.4714513,13.218004,0.0
1.4672949,-26.04016,0.0
-44.84866,-15.754244,0.0
-7.4138727,-16.63047,0.0
-33.84388,-35.896797,0.0
41.750744,-28.03905,1.0
-34.98245,-9.172749,0.0
-32.578724,-34.99664,0.0
19.397966,-36.970295,0.0
8.129105,-6.9149303,0.0
14.584513,-38.034447,0.0
-29.488379,63.248642,0.0
40.416183,-42.103912,1.0
-1.8231473,-41.51973,0.0
-16.46081,54.720486,0.0
51.718258,11.934536,1.0
38.180447,-33.341484,0.0
39.36473,-23.11212,0.0
-33.533443,3.9350781,0.0
21.176096,-61.73161,0.0
4.1023016,30.867884,0.0
31.067701,-1.5815976,0.0
-30.937368,-42.181625,0.0
-32.457424,-4.048096,0.0
27.516893,-1.2021433,0.0
-24.001478,20.298656,0.0
4.116919,-63.713036,1.0
54.530437,22.114964,0.0
42.550552,-22.812748,0.0
-16.950453,-46.54304,0.0
25.12379,39.922466,1.0
8.478623,19.96554,0.0
-18.377497,64.40394,0.0
-32.859505,42.73301,0.0
5.93177,-50.07622,0.0
-10.62968,57.39052,1.0
-17.677795,9.416384,0.0
23.288391,1.3397454,0.0
0.8273906,-25.919403,0.0
41.971397,37.80198,0.0
31.791792,43.442627,1.0
28.210741,-58.94068,0.0
-1.150392,51.945103,0.0
-12.85191,-2.8353653,0.0
34.27488,-47.128696,1.0
44.46413,-27.719181,1.0
1.6239053,-49.799427,0.0
-53.033955,13.85415,0.0
26.86773,-60.34965,0.0
25.685505,-44.24493,0.0
-48.123116,43.876335,0.0
-12.424639,-44.2228,0.0
-11.890262,10.09728,0.0
48.83055,6.9994564,0.0
-57.08252,22.238615,0.0
27.657885,40.852825,0.0
-55.626694,12.115186,0.0
-54.53382,14.763216,0.0
13.499471,-18.697945,0.0
-28.381584,-19.425995,0.0
-10.40978,-36.589878,0.0
46.329678,-11.019111,1.0
5.853103,1.0191098,0.0
-55.045624,39.456516,0.0
26.5029,-24.714449,0.0
17.446337,-53.01335,0.0
-30.25616,63.0843,0.0
40.626087,34.344624,0.0
-21.349783,47.089565,0.0
-14.3139925,5.2023926,0.0
38.018192,23.5167,0.0
-49.173485,26.03502,1.0
-0.3219097,-6.477989,0.0
3.2381368,4.321454,0.0
37.539158,-45.814487,0.0
-12.383151,54.86329,0.0
11.830733,-6.4354677,0.0
-49.122402,44.270184,0.0
-46.51018,27.604372,1.0
29.521496,34.31054,1.0
12.969436,-38.38005,0.0
47.500492,-23.028757,1.0
5.8881073,-40.6585,0.0
-5.807742,8.606243,0.0
-40.630432,22.94518,0.0
-1.518305,27.45671,1.0
-15.993572,-11.6308,0.0
4.243084,40.129665,0.0
56.543236,8.718227,0.0
35.770134,4.2581797,0.0
48.66328,-8.066814,1.0
9.048395,-7.027547,0.0
6.156907,-53.860897,1.0
-24.180408,40.481773,1.0
25.044096,-57.10199,0.0
61.086514,16.381815,0.0
57.509815,-12.542962,1.0
-5.323545,8.379816,0.0
-39.400757,29.565931,0.0
-26.083849,-43.80848,0.0
20.289742,-34.82413,0.0
-9.719493,-49.366623,0.0
31.768454,39.35818,0.0
32.27394,5.7788787,0.0
-4.0041666,5.810154,0.0
7.6158133,6.5542054,0.0
53.05746,-27.29555,1.0
-37.200726,-38.391186,1.0
-25.799526,-23.792685,0.0
57.823826,-24.65296,1.0
-51.714813,27.601034,0.0
-58.972267,32.67932,0.0
3.3854275,-51.820763,0.0
-41.702877,23.737879,0.0
-52.203274,12.112022,0.0
0.35349604,-57.125317,0.0
-36.01931,52.423645,0.0
-38.279198,61.647686,0.0
8.663723,0.93863076,0.0
37.959602,13.217819,0.0
-33.84437,-2.546156,0.0
23.641657,-40.402756,0.0
50.883785,6.4984818,0.0
-4.356005,46.558697,1.0
52.70666,-24.01107,0.0
-3.7675216,46.907482,1.0
26.337633,-42.704655,0.0
58.873394,-3.532683,1.0
22.540953,31.742825,0.0
-25.895658,22.632748,0.0
60.18028,-10.920594,1.0
-47.202988,19.273918,0.0
24.82159,1.4388572,0.0
-42.903725,-11.5627575,0.0
46.775623,-14.505644,1.0
-26.442797,55.077374,0.0
-13.915899,-8.552489,0.0
36.547382,21.862333,0.0
13.118706,41.830006,1.0
-3.5510821,45.89614,0.0
-1.294896,17.101158,0.0
-18.635645,52.402416,0.0
24.843786,-55.309772,0.0
-22.503532,-7.8985133,0.0
18.219862,-33.63721,1.0
-0.9569272,2.1541796,0.0
-45.78885,19.416325,0.0
12.917219,-38.365902,0.0
-10.387315,-47.927036,1.0
-3.157328,-54.726025,1.0
-16.073286,-19.942373,0.0
7.8135376,42.416275,0.0
-6.2413464,-22.869226,0.0
-3.4882479,-63.680668,1.0
-47.6952,-14.224148,0.0
-9.90084,55.494774,1.0
27.577282,-11.949272,0.0
19.370026,28.59236,0.0
-37.287716,55.862286,0.0
15.851994,-17.745653,0.0
38.87477,-45.375782,0.0
-24.676708,56.769135,0.0
47.273384,-5.979946,1.0
21.51154,34.71395,0.0
-39.991043,0.01302375,0.0
-23.13494,-5.823565,0.0
32.963425,24.374355,0.0
39.26309,-23.15448,0.0
5.9424405,-38.720684,0.0
-35.35405,30.338484,0.0
17.706577,-16.99076,0.0
-10.895722,-30.891232,0.0
10.0190325,38.71206,0.0
-24.605606,-20.756353,0.0
1.9397492,-44.781036,0.0
9.01283,7.0959697,0.0
38.170414,-41.430405,0.0
8.18553,0.52979404,0.0
15.015444,27.292282,0.0
-60.82082,28.736126,0.0
-4.282508,-62.9546,1.0
0.39319578,34.35034,0.0
-30.21616,34.27633,1.0
-25.157894,2.2317772,0.0
38.389393,24.977343,0.0
-49.40248,42.735004,0.0
26.617838,-59.736866,0.0
-11.469716,47.267494,0.0
-22.415642,35.619087,0.0
29.404915,-13.771007,0.0
-45.946293,19.47025,0.0
5.231762,20.939054,0.0
-16.955738,4.316241,0.0
-9.362809,30.00919,0.0
-20.558264,10.360937,0.0
-36.635017,48.471664,0.0
27.89604,36.909645,0.0
-45.720024,-31.266268,1.0
-28.159044,-13.048608,1.0
29.205433,-5.4492116,0.0
-44.96671,-11.622927,0.0
-38.64819,-22.475111,0.0
7.304914,-11.905901,0.0
38.3644,25.280985,0.0
-36.79794,39.43422,1.0
5.279127,20.994171,0.0
-24.91535,-15.143948,0.0
34.157246,44.579395,0.0
-65.71086,15.053637,1.0
2.3364923,7.8800864,0.0
55.361893,21.845013,0.0
55.24042,-24.121939,1.0
-19.529617,63.93684,0.0
1.0092655,49.77009,0.0
24.449682,16.396004,0.0
26.815279,-20.447506,0.0
-47.904667,45.61079,0.0
44.9687,-23.86448,1.0
43.365612,-26.694433,0.0
-59.385773,28.815575,0.0
14.866304,-45.989452,0.0
-67.78625,22.615702,0.0
-34.728516,-38.74383,0.0
6.53912,13.663266,0.0
45.72401,-20.933592,1.0
-10.886244,11.6473675,0.0
-39.635197,26.667904,0.0
-24.295906,-31.76364,0.0
53.792355,-23.68419,0.0
25.879883,27.459373,0.0
13.828945,15.652042,0.0
-46.88573,24.767769,1.0
13.6774025,2.292053,0.0
-0.21352468,3.3489387,0.0
-23.182474,-19.385052,0.0
35.094543,12.917443,1.0
59.3899,13.399816,0.0
60.12593,12.754272,0.0
8.9241705,-50.102398,1.0
-33.677444,-9.343158,0.0
45.829723,-13.254414,1.0
-5.3907566,-54.10626,1.0
-14.976823,4.5579114,0.0
36.28534,-34.12069,0.0
46.565617,-23.201681,1.0
-55.280964,26.481857,0.0
1.2719533,2.1461666,0.0
-34.538876,30.011845,0.0
-16.61662,47.19145,1.0
28.267097,-21.06286,0.0
-47.154102,20.815538,0.0
